pred0,pred1
0.4515710896459708,0.5484289103540292
0.696173713497015,0.303826286502985
0.4631768511983796,0.5368231488016204
0.6386286506649552,0.36137134933504483
0.4832904150428686,0.5167095849571314
0.5691068651166875,0.43089313488331243
0.4283728815424874,0.5716271184575126
0.5011049369513307,0.4988950630486693
0.4865991267099796,0.5134008732900204
0.4941423872725288,0.5058576127274712
0.6938501734133391,0.30614982658666084
0.5217188488913217,0.4782811511086783
0.7223655644364906,0.27763443556350936
0.40606467135238666,0.5939353286476133
0.45553008415425833,0.5444699158457417
0.6044555436266363,0.39554445637336366
0.4870184822649001,0.5129815177350999
0.6811919282774104,0.3188080717225896
0.3581378131984918,0.6418621868015082
0.5025348770724367,0.49746512292756323
0.4056881703823765,0.5943118296176235
0.6169117192488884,0.3830882807511115
0.5455386693929172,0.4544613306070828
0.41327077157798353,0.5867292284220165
0.6220411420241883,0.3779588579758117
0.5704203470952993,0.42957965290470074
0.5164096696103635,0.48359033038963645
0.34707008751723445,0.6529299124827656
0.49552107731488726,0.5044789226851127
0.39792739373408204,0.602072606265918
0.7029327541961934,0.29706724580380667
0.3674013172742998,0.6325986827257002
0.6285057216082972,0.3714942783917028
0.6912210716120386,0.30877892838796134
0.5655615330531548,0.4344384669468452
0.7182759343962184,0.28172406560378166
0.3393822267814769,0.6606177732185231
0.49943300828812376,0.5005669917118762
0.5120965028864695,0.4879034971135305
0.5581736358439942,0.44182636415600585
0.4126937155759678,0.5873062844240322
0.6717481559197269,0.3282518440802731
0.42253841016802296,0.577461589831977
0.7385487156746628,0.2614512843253372
0.48522330806038627,0.5147766919396137
0.6628964098723606,0.3371035901276393
0.6540312762629902,0.3459687237370098
0.6561583979956852,0.3438416020043148
0.5308968117947619,0.4691031882052381
0.43977824643477836,0.5602217535652216
0.629677147739631,0.37032285226036893
0.6143786444508547,0.38562135554914534
0.6432068713115535,0.35679312868844654
0.5108151086571844,0.48918489134281556
0.6427672548052787,0.35723274519472126
0.6428811337024904,0.35711886629750955
0.6302728779791276,0.3697271220208724
0.49942092425769824,0.5005790757423018
0.4600780438471651,0.5399219561528349
0.5569188902806308,0.44308110971936915
0.6475639791057339,0.352436020894266
0.5336354746891643,0.4663645253108358
0.6364389099198836,0.3635610900801164
0.5456169947374341,0.4543830052625659
0.7274781600072644,0.27252183999273566
0.5539525782411948,0.4460474217588052
0.42453230303948997,0.57546769696051
0.33883048568788643,0.6611695143121136
0.47110670176734537,0.5288932982326546
0.6066736472343423,0.39332635276565775
0.4954147519187895,0.5045852480812105
0.4773134955861452,0.5226865044138548
0.39220044348750427,0.6077995565124957
0.7379423624417312,0.26205763755826883
0.34614590088466,0.65385409911534
0.7442164793453991,0.2557835206546009
0.5535794325440334,0.4464205674559666
0.6265519520992648,0.37344804790073516
0.4313107687444401,0.5686892312555599
0.3432483894281132,0.6567516105718868
0.4811128803784882,0.5188871196215118
0.5452888532541291,0.4547111467458709
0.4842548964660198,0.5157451035339802
0.353830074881189,0.646169925118811
0.4532993531212144,0.5467006468787856
0.5788537036851995,0.42114629631480044
0.6257431529312136,0.3742568470687864
0.38182303020007746,0.6181769697999225
0.4775814144794076,0.5224185855205924
0.4855084541511546,0.5144915458488454
0.39155226646979846,0.6084477335302015
0.5527034197011231,0.44729658029887687
0.4969586980225351,0.5030413019774649
0.6837145044291709,0.3162854955708291
0.6537964066624565,0.34620359333754347
0.4809149451444129,0.5190850548555871
0.58671226096052,0.4132877390394801
0.4516305840540369,0.5483694159459631
0.68642929089083,0.31357070910917
0.4695573050630488,0.5304426949369512
0.3929361455506938,0.6070638544493062
0.4582578118115682,0.5417421881884318
0.5154607096555615,0.48453929034443854
0.473680822820593,0.526319177179407
0.4837613574338072,0.5162386425661928
0.61085790597269,0.38914209402731
0.6036918806488116,0.3963081193511884
0.7030609670591765,0.2969390329408235
0.508925096245727,0.49107490375427293
0.5921943638928087,0.40780563610719134
0.675425513864943,0.32457448613505707
0.46565094071544655,0.5343490592845535
0.5330481995122311,0.4669518004877688
0.3762248652344742,0.6237751347655258
0.6678440697514165,0.3321559302485834
0.5349954571957465,0.4650045428042536
0.5130091690185691,0.4869908309814309
0.4526091784632118,0.5473908215367882
0.6105893218556653,0.3894106781443348
0.46222580246552314,0.5377741975344769
0.4608360061477975,0.5391639938522025
0.6133316294094372,0.3866683705905628
0.47962311535636115,0.5203768846436388
0.6028413300752244,0.3971586699247756
0.6062816164202371,0.3937183835797628
0.646843222720473,0.353156777279527
0.5741624700691552,0.4258375299308448
0.6559975546332786,0.3440024453667214
0.530665117339471,0.4693348826605291
0.5389053216511721,0.46109467834882784
0.3487575727054266,0.6512424272945734
0.4451294765618302,0.5548705234381698
0.3692356989725507,0.6307643010274493
0.537477269477,0.462522730523
0.46518550139542014,0.5348144986045799
0.5930270349913913,0.40697296500860874
0.5853159267155112,0.4146840732844888
0.6019653496900559,0.3980346503099441
0.5959328079472004,0.40406719205279956
0.5817293748094475,0.41827062519055247
0.639617518928792,0.36038248107120796
0.3991563477231458,0.6008436522768542
0.5559795800715592,0.4440204199284408
0.37718350427982794,0.6228164957201721
0.6055768886699691,0.394423111330031
0.4354907062665653,0.5645092937334347
0.38537598819161645,0.6146240118083836
0.5437801531868987,0.4562198468131014
0.4916056144784581,0.5083943855215419
0.46223386707508785,0.5377661329249122
0.570589951695627,0.429410048304373
0.506163027403038,0.49383697259696197
