Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2013-05-27,150.97250366210938,157.11798095703125,451.6616516113281,85.27674865722656,280.3623962402344,1444.874267578125,140.512451171875,77.7337417602539,271.05975341796875,120.56492614746094,8491.388671875,386.4742126464844,165.85328674316406,1943.26904296875,323.5262756347656,72.29743194580078,160.58717346191406,337.3343200683594,1289.5029296875,103.35804748535156,37.69013977050781,512.8111572265625,813.018798828125,197.24952697753906,,180.04232788085938,46.392791748046875,507.1142578125,240.28553771972656,392.5943908691406,721.8385620117188,561.1192626953125,445.7854919433594,1522.268798828125,91.41227722167969,158.49989318847656,63.90867233276367,387.57830810546875,200.01951599121094,483.3186950683594,629.1353149414062,288.0561828613281,244.64759826660156,200.93026733398438,93.9140396118164,1954.5810546875,99.78892517089844,118.07904815673828,95.9906234741211,224.77865600585938,6083.14990234375
2013-05-28,150.82916259765625,156.14447021484375,451.2545166015625,85.90025329589844,278.5321044921875,1462.7552490234375,142.37066650390625,78.38247680664062,276.0136413574219,120.00740814208984,8482.6162109375,381.46881103515625,170.9272003173828,1967.3399658203125,334.6182861328125,72.77644348144531,161.2691650390625,336.50872802734375,1364.05859375,102.84406280517578,38.118953704833984,512.5944213867188,804.5341796875,199.27963256835938,,183.3314971923828,47.0748176574707,501.0310363769531,239.62722778320312,385.6073303222656,717.3694458007812,556.2634887695312,455.59661865234375,1528.1317138671875,93.09286499023438,161.89334106445312,64.10812377929688,394.6439514160156,200.8872833251953,474.99871826171875,635.89697265625,289.32769775390625,248.23451232910156,207.24058532714844,93.31183624267578,1922.16064453125,98.47992706298828,118.02699279785156,95.39837646484375,223.4169158935547,6111.25
2013-05-29,146.67263793945312,155.93283081054688,450.6555480957031,84.6292495727539,276.8440246582031,1450.0001220703125,143.0657196044922,78.00147247314453,276.1889953613281,119.27565002441406,8518.869140625,386.66668701171875,173.04135131835938,1972.8232421875,335.069580078125,71.65131378173828,161.8429412841797,337.7589111328125,1394.223388671875,102.93753051757812,37.65055847167969,515.021728515625,796.4434204101562,196.5216064453125,,184.76040649414062,46.85817337036133,495.1392822265625,238.22976684570312,386.52728271484375,725.3565673828125,552.9562377929688,450.0705261230469,1508.788818359375,92.43262481689453,162.3781280517578,64.67797088623047,396.7496032714844,198.67071533203125,508.1353759765625,628.8621826171875,297.1526794433594,242.6419219970703,207.1879425048828,91.77619171142578,1920.31640625,96.6229476928711,117.7667236328125,93.07564544677734,220.97523498535156,6104.2998046875
2013-05-30,147.771484375,154.15509033203125,459.85528564453125,84.86907196044922,271.74188232421875,1460.609619140625,141.9749298095703,79.0208969116211,276.5397033691406,118.16058349609375,8578.337890625,368.6665344238281,173.1999053955078,1958.7896728515625,334.4413146972656,71.3951187133789,160.652099609375,342.09912109375,1365.188720703125,99.85359954833984,37.70992660522461,516.235107421875,810.176025390625,194.5315704345703,,191.04220581054688,47.25935363769531,506.6352233886719,239.8740234375,397.76629638671875,727.828857421875,545.7870483398438,470.4888610839844,1511.8817138671875,93.9931869506836,161.86911010742188,65.19082641601562,391.5556945800781,196.99649047851562,512.164306640625,629.72314453125,310.1127624511719,232.69094848632812,206.229248046875,93.46238708496094,1929.7318115234375,95.98365783691406,116.63886260986328,92.5389175415039,220.6934814453125,6124.0498046875
2013-05-31,145.28713989257812,154.36672973632812,455.1291198730469,81.7275390625,271.33404541015625,1446.781494140625,142.1293487548828,77.61018371582031,264.746826171875,118.82266998291016,8580.96484375,356.6824645996094,171.61431884765625,1944.2452392578125,327.54803466796875,68.18683624267578,161.2691650390625,330.47015380859375,1353.4190673828125,95.69498443603516,37.16895294189453,513.59130859375,778.599853515625,189.86891174316406,,186.0342254638672,45.87125778198242,495.5704040527344,247.07086181640625,389.3619079589844,701.4426879882812,535.5782470703125,453.1145324707031,1482.428955078125,92.55267333984375,158.9604034423828,64.5639877319336,377.2840576171875,193.0538330078125,497.8129577636719,629.32421875,306.4447937011719,225.0541534423828,203.848388671875,93.34194946289062,1823.201416015625,99.85226440429688,113.70639038085938,90.18841552734375,212.33531188964844,5985.9501953125
2013-06-03,146.72042846679688,150.93824768066406,439.33135986328125,85.25276947021484,271.3910217285156,1398.3040771484375,142.6650848388672,75.75666809082031,266.0182189941406,117.32430267333984,8475.16015625,353.794677734375,172.3806610107422,1962.6929931640625,326.5525817871094,69.38993835449219,160.68453979492188,325.1156921386719,1302.09130859375,94.76045989990234,37.413055419921875,513.2445678710938,760.14404296875,188.3394012451172,,183.92703247070312,45.63055419921875,488.48126220703125,257.5614929199219,383.12078857421875,716.2284545898438,530.4356689453125,456.0415344238281,1448.2213134765625,91.35225677490234,153.67628479003906,63.48127365112305,368.67437744140625,195.232666015625,485.2020263671875,617.1239013671875,307.17840576171875,228.71826171875,198.10694885253906,97.8584976196289,1804.0306396484375,98.0550308227539,112.76939392089844,93.03861999511719,221.7265167236328,5939.2998046875
2013-06-04,148.44036865234375,147.59442138671875,438.0212097167969,88.9937973022461,264.6766052246094,1405.019287109375,140.72000122070312,76.47749328613281,266.7196044921875,118.2651596069336,8480.1767578125,361.1584777832031,171.77288818359375,2004.7471923828125,318.0444641113281,69.32310485839844,159.26637268066406,322.23785400390625,1302.1690673828125,94.24646759033203,37.49882125854492,512.0310668945312,747.1550903320312,187.19631958007812,,184.61119079589844,45.534271240234375,488.00225830078125,255.69688415527344,381.5791015625,731.5371704101562,538.9238891601562,462.31689453125,1428.1400146484375,92.46263885498047,154.25802612304688,64.50700378417969,365.0713806152344,191.3041534423828,485.4880065917969,615.4227294921875,299.4023742675781,230.45391845703125,198.58102416992188,98.37036895751953,1813.6888427734375,96.01415252685547,114.83426666259766,91.11381530761719,224.3560333251953,5919.4501953125
2013-06-05,147.6759490966797,145.0970916748047,437.5484924316406,89.66529846191406,262.1729431152344,1395.44287109375,141.6129150390625,76.951171875,265.1852722167969,117.84698486328125,8489.98046875,361.4952697753906,171.00648498535156,2008.046142578125,313.3103332519531,70.16971588134766,157.3611297607422,324.54949951171875,1298.1939697265625,95.7884292602539,37.413055419921875,511.684326171875,738.189453125,186.5713348388672,,182.80503845214844,45.25344467163086,490.7325744628906,252.14710998535156,382.1510314941406,728.3993530273438,542.8429565429688,462.0124816894531,1447.9443359375,92.40263366699219,157.36062622070312,64.07962799072266,375.2720642089844,191.6389923095703,494.4278259277344,616.4517822265625,300.5760498046875,230.7239227294922,193.3346710205078,99.66511535644531,1799.51708984375,96.4101333618164,112.78675079345703,92.48339080810547,218.90914916992188,5923.85009765625
2013-06-06,145.7171173095703,148.01768493652344,435.78466796875,89.0897445678711,268.97265625,1387.4957275390625,140.3917694091797,76.81729888916016,258.7408142089844,117.60307312011719,8514.3671875,361.4952697753906,170.87437438964844,1986.8568115234375,305.8639831542969,69.16715240478516,161.8754119873047,321.83685302734375,1283.267333984375,96.11551666259766,37.0106201171875,512.1610717773438,739.10791015625,189.89358520507812,,183.29763793945312,44.37886428833008,488.2897033691406,248.90982055664062,385.2591552734375,716.2759399414062,547.3546752929688,464.19012451171875,1465.3485107421875,90.48194122314453,157.0212860107422,63.851680755615234,370.5928649902344,193.2471923828125,485.4165344238281,623.2103271484375,299.98919677734375,227.79263305664062,194.89382934570312,97.94880676269531,1839.023193359375,95.46583557128906,114.52193450927734,93.94551086425781,220.7404327392578,5921.39990234375
2013-06-07,145.28713989257812,145.56271362304688,431.70513916015625,88.4422607421875,261.41424560546875,1386.7802734375,145.12185668945312,77.47630310058594,252.7786865234375,115.19873809814453,8459.5888671875,359.32952880859375,168.97166442871094,2035.6021728515625,314.1642150878906,68.40962982177734,161.12843322753906,318.9827880859375,1283.6961669921875,95.27445220947266,36.944644927978516,512.421142578125,734.1659545898438,187.77197265625,,182.72293090820312,43.335784912109375,485.8467712402344,250.666748046875,379.3910217285156,724.5484008789062,539.9944458007812,452.5525817871094,1435.618408203125,88.71131896972656,154.79129028320312,63.05390167236328,366.6623229980469,190.92213439941406,482.72271728515625,643.63427734375,295.2942199707031,225.28555297851562,197.41163635253906,93.8839111328125,1805.6324462890625,94.12553405761719,116.22239685058594,93.0201187133789,217.50045776367188,5881.0
2013-06-10,144.09271240234375,146.40924072265625,427.974609375,84.34149169921875,257.0518493652344,1404.26416015625,144.1854705810547,75.43745422363281,248.78927612304688,113.38677978515625,8567.6923828125,360.1958923339844,169.10377502441406,2027.4232177734375,318.37628173828125,67.67440795898438,163.13119506835938,319.0770568847656,1280.305419921875,94.01284790039062,35.981449127197266,513.7646484375,745.7554321289062,183.84120178222656,,184.44700622558594,42.758087158203125,474.63824462890625,254.75950622558594,374.791015625,723.8827514648438,536.992919921875,457.23565673828125,1405.1038818359375,90.06178283691406,155.63963317871094,62.6834831237793,369.35284423828125,189.73365783691406,476.14306640625,646.2191162109375,289.5722351074219,224.1670379638672,198.12802124023438,92.34829711914062,1837.9068603515625,92.51109313964844,119.12016296386719,90.78067779541016,217.0778350830078,5878.0
2013-06-11,141.7039337158203,148.77957153320312,423.4894714355469,82.35104370117188,250.87806701660156,1417.138671875,144.30615234375,73.94437408447266,244.36148071289062,107.2540054321289,8737.796875,365.68255615234375,164.84909057617188,2029.700439453125,312.1556091308594,68.16456604003906,163.61831665039062,313.6754150390625,1288.4508056640625,88.17208862304688,34.27935791015625,514.4581909179688,726.9935913085938,177.04872131347656,,182.99656677246094,41.79524612426758,456.867431640625,253.60704040527344,372.677490234375,719.3187255859375,536.4576416015625,443.4439392089844,1376.112548828125,90.15180969238281,149.41017150878906,61.45832061767578,367.5981750488281,188.408447265625,468.395263671875,636.2613525390625,286.73565673828125,216.91592407226562,203.95375061035156,89.6684799194336,1803.2056884765625,89.67816162109375,119.74482727050781,87.34748077392578,208.9544677734375,5788.7998046875
2013-06-12,137.738525390625,147.55206298828125,424.09307861328125,83.76594543457031,241.7263946533203,1385.31005859375,140.5896759033203,74.69606018066406,243.52853393554688,106.10411071777344,8490.49609375,369.6772155761719,160.1715850830078,2024.5889892578125,309.3371276855469,67.94175720214844,165.33956909179688,313.22723388671875,1255.2064208984375,86.2563247680664,34.50366973876953,514.5882568359375,717.8968505859375,177.8299560546875,,181.1630859375,41.747100830078125,471.907958984375,248.0595245361328,371.1606140136719,733.1536254882812,533.9915161132812,443.6312255859375,1366.14111328125,90.72200775146484,149.89498901367188,61.543785095214844,370.0313415527344,189.21490478515625,467.584716796875,622.08740234375,287.1269226074219,211.1690673828125,206.229248046875,89.03616333007812,1787.092529296875,87.94187927246094,119.50190734863281,86.75523376464844,203.8832244873047,5760.2001953125
2013-06-13,136.9263153076172,148.18699645996094,419.1977233886719,79.49730682373047,241.0056610107422,1357.614501953125,138.77484130859375,73.58396911621094,252.25262451171875,107.14945983886719,8435.6689453125,364.3349304199219,157.97816467285156,2006.5596923828125,308.1912841796875,66.07025909423828,164.0188446044922,311.63360595703125,1258.0513916015625,90.46166229248047,33.764766693115234,515.4984130859375,710.4183959960938,175.79055786132812,,178.97377014160156,40.230628967285156,468.267578125,243.81307983398438,369.6936950683594,723.7401123046875,532.9017333984375,432.6492919921875,1344.859375,89.85171508789062,149.8464813232422,60.26161193847656,369.5634460449219,190.41751098632812,452.6613464355469,612.5745849609375,276.7588806152344,205.3064727783203,204.72280883789062,84.24861907958984,1768.7955322265625,85.07852172851562,117.99229431152344,84.53429412841797,203.50753784179688,5699.10009765625
2013-06-14,141.99057006835938,150.72659301757812,430.0733642578125,81.36783599853516,246.1931610107422,1402.3966064453125,138.97271728515625,75.97291564941406,253.7869873046875,108.02058410644531,8449.1298828125,363.7573547363281,159.06170654296875,2022.1727294921875,310.9786682128906,67.42932891845703,165.35044860839844,316.3668212890625,1251.6600341796875,96.86312866210938,34.56303787231445,514.5447998046875,730.361083984375,181.2672882080078,,181.5735626220703,40.415184020996094,461.8490295410156,245.35491943359375,376.3077697753906,744.9441528320312,550.8722534179688,444.4273681640625,1397.9945068359375,91.23220825195312,150.88876342773438,62.170616149902344,381.19122314453125,192.96896362304688,454.639892578125,614.7145385742188,290.3058166503906,211.47763061523438,203.47967529296875,83.40554809570312,1819.02734375,86.57112884521484,117.14205169677734,88.58750915527344,207.35797119140625,5808.39990234375
2013-06-17,143.3282928466797,151.615478515625,431.5683288574219,86.8594970703125,249.61672973632812,1437.4832763671875,138.81346130371094,75.56102752685547,259.52996826171875,105.99956512451172,8472.9091796875,366.01947021484375,159.56378173828125,1994.8489990234375,314.57568359375,66.7720718383789,168.07847595214844,317.46099853515625,1268.3795166015625,95.3211669921875,34.25957107543945,516.5385131835938,738.5831909179688,181.1521759033203,,181.62826538085938,40.599727630615234,468.5969543457031,248.1876220703125,376.0342102050781,750.173828125,556.3972778320312,463.3236999511719,1417.4759521484375,90.42191314697266,151.66444396972656,61.65774917602539,386.2915954589844,194.8506622314453,463.7704162597656,615.4559936523438,292.8978576660156,213.7146759033203,204.6700897216797,88.07263946533203,1855.1849365234375,85.44406127929688,117.31559753417969,89.56841278076172,210.6918487548828,5850.0498046875
2013-06-18,147.10260009765625,151.615478515625,431.5589599609375,86.97940826416016,244.03089904785156,1453.3380126953125,138.9437713623047,75.13885498046875,255.9789276123047,105.79048919677734,8471.5009765625,365.44183349609375,160.1715850830078,1980.4437255859375,320.2123718261719,65.58011627197266,168.83627319335938,312.7514953613281,1276.447021484375,94.66699981689453,34.094635009765625,516.3217163085938,729.4863891601562,179.4252471923828,,180.69784545898438,39.845497131347656,460.403076171875,250.6412353515625,379.3412780761719,751.5050048828125,549.763427734375,460.7011413574219,1420.5228271484375,88.1111068725586,149.19203186035156,61.771732330322266,385.28558349609375,192.7567138671875,463.38897705078125,611.7906494140625,291.0882873535156,219.9243927001953,206.02911376953125,87.56076049804688,1811.1650390625,86.44927215576172,118.40874481201172,87.93972778320312,215.48135375976562,5813.60009765625
2013-06-19,143.66275024414062,155.5095672607422,434.8885803222656,87.09930419921875,243.73692321777344,1458.821533203125,138.00743103027344,75.11825561523438,262.642578125,107.95088958740234,8441.9072265625,365.29754638671875,158.32174682617188,1951.4012451171875,324.61468505859375,66.35991668701172,168.8254852294922,316.438232421875,1263.235107421875,97.47057342529297,34.015464782714844,515.5416259765625,737.1399536132812,178.72628784179688,,180.56101989746094,38.61787033081055,461.22247314453125,249.8010711669922,381.00726318359375,756.1641235351562,549.7443237304688,458.8981628417969,1425.3238525390625,87.03072357177734,149.72528076171875,61.258872985839844,389.1692810058594,192.96421813964844,458.3112487792969,604.9684448242188,285.7086486816406,224.55274963378906,213.28758239746094,88.13285064697266,1783.986572265625,88.91664123535156,119.2069320678711,88.50422668457031,217.31263732910156,5822.25
2013-06-20,142.27723693847656,155.7635498046875,431.407958984375,82.56686401367188,235.15431213378906,1446.662353515625,137.26893615722656,72.35859680175781,253.21710205078125,103.01171875,8426.8525390625,364.9124755859375,156.39259338378906,1930.90869140625,323.9200439453125,64.92285919189453,164.51687622070312,302.83306884765625,1249.048583984375,91.34945678710938,33.26338577270508,514.284912109375,715.0978393554688,172.05715942382812,,176.62030029296875,38.61787033081055,433.0737609863281,242.7067108154297,367.3065490722656,741.7587280273438,533.6856689453125,441.57073974609375,1408.150634765625,84.14970397949219,145.16831970214844,60.31858825683594,373.400390625,188.41317749023438,462.17315673828125,595.1376953125,282.43194580078125,210.24339294433594,207.39865112304688,85.93480682373047,1763.6995849609375,85.20035552978516,120.59503936767578,85.04325866699219,214.07266235351562,5655.89990234375
2013-06-21,144.71383666992188,157.75291442871094,429.9034423828125,81.91938781738281,238.92874145507812,1454.3712158203125,134.90875244140625,71.74076843261719,255.9789276123047,104.5752182006836,8364.3818359375,367.0301513671875,157.81964111328125,1971.5682373046875,315.16412353515625,64.5329818725586,164.27870178222656,302.1908874511719,1267.3662109375,87.84500122070312,32.82796096801758,511.9877624511719,717.8530883789062,171.8433380126953,,176.42874145507812,37.695159912109375,447.5819396972656,247.79310607910156,362.7811279296875,748.7474975585938,532.5385131835938,440.0486755371094,1435.3876953125,85.83029174804688,149.19203186035156,61.087913513183594,370.9906311035156,187.6161346435547,452.2322082519531,602.6591186523438,280.7691650390625,209.85769653320312,209.74790954589844,82.08067321777344,1759.9625244140625,84.31695556640625,120.90738677978516,83.79399108886719,221.20999145507812,5667.64990234375
2013-06-24,144.04495239257812,152.03871154785156,414.38714599609375,82.85462951660156,235.77073669433594,1426.15869140625,129.4980926513672,69.80487823486328,248.52626037597656,105.49907684326172,8254.8251953125,365.875,156.97398376464844,1954.5146484375,300.8290710449219,63.55265808105469,164.7117462158203,297.48138427734375,1230.6925048828125,87.93846130371094,31.877948760986328,506.1800537109375,721.4393920898438,172.550537109375,,172.07754516601562,35.15165710449219,437.3636474609375,243.86431884765625,344.9778137207031,757.5905151367188,517.9326782226562,434.10113525390625,1425.969970703125,85.2301025390625,144.85321044921875,60.347110748291016,370.8970031738281,183.7819366455078,451.5885314941406,597.7649536132812,277.6880798339844,205.6921844482422,211.11741638183594,77.65446472167969,1729.43505859375,81.81914520263672,120.26538848876953,81.60081481933594,216.79611206054688,5590.25
2013-06-25,138.55068969726562,155.0016632080078,411.3970031738281,84.22159576416016,233.57052612304688,1430.13232421875,132.87672424316406,71.04055786132812,258.91619873046875,101.16400146484375,8046.734375,365.2012634277344,155.49407958984375,1951.3544921875,296.52850341796875,63.74205780029297,162.61155700683594,301.5962829589844,1231.00439453125,90.6952896118164,32.04289245605469,509.4739074707031,715.0104370117188,169.8697052001953,,174.9783477783203,35.72133255004883,454.7155456542969,243.1983642578125,357.21142578125,735.863525390625,522.7886352539062,448.0801696777344,1426.6624755859375,82.85926055908203,150.96148681640625,58.75152587890625,376.11431884765625,179.94775390625,452.3514099121094,589.9683227539062,275.29168701171875,205.5378875732422,212.7713623046875,79.94285583496094,1733.8516845703125,81.78868865966797,119.29367065429688,82.85009002685547,212.1474609375,5609.10009765625
2013-06-26,141.2261505126953,150.3456573486328,423.80072021484375,81.84744262695312,236.78546142578125,1420.238037109375,132.64988708496094,71.78196716308594,243.48471069335938,102.26554870605469,8044.66796875,365.393798828125,152.4550323486328,1947.8231201171875,298.0239562988281,66.04798126220703,166.07569885253906,296.2921447753906,1276.408203125,88.49916076660156,32.02968978881836,509.993896484375,713.3922119140625,168.76780700683594,,176.7571258544922,35.59295654296875,438.80963134765625,245.81076049804688,342.2674865722656,722.6942749023438,517.1489868164062,426.7018127441406,1426.2469482421875,84.80994415283203,149.53140258789062,60.404090881347656,376.020751953125,179.2167510986328,447.7980651855469,609.2056884765625,266.6842346191406,204.1107940673828,218.8710174560547,81.08704376220703,1723.5625,81.88006591796875,120.80329895019531,82.99815368652344,214.82400512695312,5588.7001953125
2013-06-27,143.0894317626953,153.98577880859375,428.05474853515625,84.86907196044922,241.8402099609375,1460.8480224609375,130.173828125,71.18470764160156,246.15887451171875,105.81887817382812,8139.92236328125,373.19061279296875,151.84719848632812,2006.7452392578125,292.6084899902344,66.62727355957031,172.21385192871094,307.5425720214844,1284.9041748046875,89.52713775634766,32.20122528076172,510.5140686035156,743.6388549804688,169.491455078125,,176.07296752929688,35.85773468017578,439.243408203125,254.35484313964844,349.1551208496094,734.00927734375,516.3268432617188,437.2388000488281,1404.5035400390625,84.20973205566406,155.25180053710938,60.717506408691406,388.3738098144531,180.39105224609375,463.24591064453125,632.1723022460938,264.3856201171875,203.76368713378906,227.72027587890625,81.35804748535156,1822.521728515625,84.31695556640625,122.21168518066406,82.04500579833984,221.7265167236328,5682.35009765625
2013-06-28,143.61497497558594,158.17617797851562,437.3363037109375,86.61968994140625,251.3522186279297,1528.994873046875,133.6731414794922,75.57132720947266,255.8036346435547,108.66156768798828,8486.8369140625,377.28155517578125,159.9073028564453,2062.135498046875,289.9671630859375,69.80210876464844,168.01348876953125,318.4837341308594,1296.2843017578125,93.26522827148438,33.395328521728516,507.22015380859375,780.8584594726562,176.10302734375,,177.5233917236328,37.67107391357422,450.6185302734375,255.9991455078125,359.1509094238281,743.0424194335938,538.31201171875,454.54290771484375,1419.783935546875,86.28044128417969,160.51171875,63.424293518066406,403.6280212402344,184.2865753173828,482.2935791015625,643.2954711914062,275.1449890136719,211.1690673828125,223.29568481445312,81.74946594238281,1821.939453125,86.9975814819336,122.8806381225586,85.33938598632812,221.6795654296875,5842.2001953125
2013-07-01,144.8093719482422,160.03855895996094,444.5050048828125,89.64131164550781,255.82843017578125,1528.1605224609375,138.9099884033203,77.09532165527344,259.6614685058594,108.76818084716797,8362.3193359375,382.864501953125,161.2022247314453,2103.9111328125,306.580810546875,72.38655090332031,164.2029266357422,318.1269836425781,1323.993896484375,95.22773742675781,34.0418586730957,509.17059326171875,790.2744750976562,175.63427734375,,178.3990936279297,37.96795654296875,454.95648193359375,251.09706115722656,360.0211486816406,738.9537963867188,555.0399169921875,462.1060791015625,1482.2904052734375,88.92140197753906,159.0089111328125,64.33605194091797,414.4369812011719,190.11566162109375,479.170654296875,632.363037109375,283.4589538574219,216.53024291992188,217.95449829101562,83.85718536376953,1875.6173095703125,90.80523681640625,123.67283630371094,87.01433563232422,232.52639770507812,5898.85009765625
2013-07-02,143.37611389160156,157.87989807128906,441.21307373046875,89.0897445678711,248.18470764160156,1520.53125,136.96485900878906,76.51866912841797,265.5359191894531,108.02198028564453,8322.8759765625,382.3350830078125,158.26889038085938,2103.538818359375,312.7882080078125,74.09093475341797,165.8700408935547,312.3233642578125,1310.4703369140625,95.74170684814453,33.66581344604492,509.5605773925781,777.3942260742188,177.47633361816406,,177.7970428466797,37.96795654296875,459.29449462890625,246.2769012451172,355.9432678222656,761.8217163085938,546.57080078125,458.4299011230469,1457.54638671875,87.39085388183594,156.0517120361328,63.45278549194336,407.95623779296875,187.69161987304688,480.5294494628906,635.8377075195312,280.18231201171875,217.49449157714844,211.15957641601562,82.74311065673828,1866.7841796875,91.99324035644531,124.27140808105469,86.69969940185547,225.6708221435547,5857.5498046875
2013-07-03,142.51611328125,159.48829650878906,431.18634033203125,88.53819274902344,242.3712921142578,1502.05419921875,136.8586883544922,73.60456085205078,258.25860595703125,109.40777587890625,8257.2158203125,382.0945129394531,157.1853790283203,2054.701171875,317.8099060058594,73.35572052001953,166.2165069580078,309.5167541503906,1290.633056640625,92.42415618896484,32.37274932861328,509.5605773925781,758.251220703125,174.9928741455078,,178.61801147460938,36.21879577636719,450.42572021484375,246.333251953125,347.53887939453125,789.6340942382812,532.4811401367188,458.9684143066406,1441.2042236328125,86.5205307006836,150.8160858154297,61.71474838256836,398.12994384765625,179.0941619873047,486.2032165527344,631.2824096679688,277.98150634765625,207.92918395996094,210.5063934326172,80.2138442993164,1853.000732421875,87.69818115234375,120.8913345336914,85.75582122802734,227.22036743164062,5770.89990234375
2013-07-04,142.27723693847656,159.69993591308594,430.6109619140625,88.73002624511719,239.92453002929688,1527.7388916015625,137.37091064453125,75.4992446899414,264.0454406738281,109.2656478881836,8091.56884765625,379.8323974609375,158.29530334472656,2065.80712890625,315.115478515625,74.35830688476562,173.15562438964844,311.6573791503906,1290.866943359375,93.40538787841797,32.94010543823242,521.3060302734375,756.9188232421875,174.94354248046875,,185.45953369140625,36.010189056396484,455.29388427734375,252.83865356445312,348.23583984375,808.84130859375,536.1134643554688,459.9050598144531,1437.88037109375,86.46051788330078,149.8464813232422,61.34434127807617,403.18353271484375,179.2073211669922,491.4240417480469,651.833740234375,285.904296875,204.26510620117188,217.32240295410156,82.66875457763672,1851.059326171875,86.54066467285156,123.10950469970703,87.02360534667969,226.985595703125,5836.9501953125
2013-07-05,141.79945373535156,161.01205444335938,440.3830261230469,90.21686553955078,247.83251953125,1530.099853515625,137.89773559570312,75.25210571289062,259.3984680175781,108.3773193359375,8183.3037109375,384.1158447265625,156.8946990966797,2080.723388671875,319.849609375,72.8432846069336,172.2680206298828,317.6512756347656,1285.2547607421875,93.40538787841797,32.71580505371094,528.1973876953125,755.1422729492188,172.9452667236328,,187.51197814941406,36.146583557128906,457.9448547363281,251.6298065185547,349.77899169921875,793.9605102539062,538.65625,455.03460693359375,1435.295166015625,86.22045135498047,153.21575927734375,61.31583786010742,411.9335632324219,178.68856811523438,493.8318176269531,648.4013061523438,289.7189636230469,204.18795776367188,218.83941650390625,81.31855773925781,1869.7449951171875,87.24126434326172,123.56723022460938,86.11671447753906,224.07431030273438,5867.89990234375
2013-07-08,142.5638885498047,163.50938415527344,440.77447509765625,92.3751449584961,241.00201416015625,1516.7080078125,135.336669921875,71.19501495361328,257.4256591796875,107.2757568359375,8100.759765625,381.6612548828125,153.27426147460938,2089.923583984375,323.72540283203125,70.8381118774414,177.28021240234375,314.17864990234375,1288.9571533203125,93.59231567382812,31.449134826660156,528.5006103515625,732.002197265625,169.06385803222656,,189.75599670410156,34.82268142700195,474.477294921875,252.8540496826172,344.6018371582031,787.3521118164062,536.4576416015625,443.81854248046875,1432.0640869140625,84.26973724365234,147.30140686035156,60.005184173583984,405.6634521484375,176.68423461914062,497.1216735839844,638.4225463867188,281.50274658203125,200.48524475097656,220.3248291015625,83.3745346069336,1832.6654052734375,85.9009780883789,125.16925048828125,86.39432525634766,227.40818786621094,5811.5498046875
2013-07-09,142.6594696044922,165.2024688720703,449.2259216308594,92.1593246459961,243.27244567871094,1545.3233642578125,135.8196258544922,71.17440795898438,255.71585083007812,107.240234375,8185.50927734375,385.1746520996094,154.01417541503906,2122.8701171875,327.3533935546875,70.70443725585938,178.135498046875,318.8642883300781,1293.6728515625,94.24646759033203,31.2578125,524.3833618164062,737.3319091796875,170.11643981933594,,190.16648864746094,35.22386932373047,485.3704833984375,255.9325408935547,355.453857421875,794.4359741210938,546.112060546875,439.32281494140625,1425.4161376953125,85.41014862060547,146.4772186279297,62.5980110168457,409.336669921875,178.70742797851562,514.78662109375,637.680908203125,282.7742919921875,201.83522033691406,219.69273376464844,84.75540924072266,1873.62744140625,87.39356994628906,126.8064956665039,88.58750915527344,231.8690185546875,5859.0
2013-07-10,142.61166381835938,164.18661499023438,451.135986328125,91.84757995605469,241.81015014648438,1516.1785888671875,136.0928192138672,69.00169372558594,254.35691833496094,107.95091247558594,8130.02490234375,385.1265869140625,153.22142028808594,2101.773681640625,330.5478210449219,70.1028823852539,181.78372192382812,313.63153076171875,1287.9439697265625,91.76998901367188,30.16266632080078,520.8814086914062,735.0667724609375,170.80718994140625,,189.12660217285156,35.16770935058594,478.0923156738281,256.2347106933594,361.57684326171875,818.5399780273438,540.5296020507812,427.357421875,1425.0928955078125,84.68988037109375,143.56857299804688,61.62926483154297,400.5397644042969,176.97662353515625,515.6209106445312,640.6683959960938,277.8348083496094,197.63111877441406,227.3936767578125,85.09295654296875,1895.9039306640625,86.2055892944336,128.46131896972656,88.13406372070312,227.50209045410156,5816.7001953125
